siren,nom,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode,ptf,Techno (from Plateformes),Thématiques
200033702,SMO SUD THD,AGCT,PAC-93,,,https://www.data.gouv.fr/fr/organizations/59e60b8cc751df26bd5f4ceb/,3.0,59e60b8cc751df26bd5f4ceb,,,43.494413,5.342217,datagouv,13,DataGouv,DataGouv,Télécom
200046050,SMO VAL DE LOIRE NUMERIQUE,OACT,CVL-24,https://data.valdeloirenumerique.fr/explore/?sort=explore.popularity_score&refine.publisher=Val+de+Loire+Num%C3%A9rique,7.0,,,,Val de Loire Numérique,,47.5833,1.3333,ptf,"37, 41",Val-de-Loire Numérique,OpenDataSoft,Télécom
259102457,SMOYS,AGCT,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5b0e6478c751df08a2eb86eb/,1.0,5b0e6478c751df08a2eb86eb,,,48.641006,2.326352,datagouv,91,DataGouv,DataGouv,Energie
256300120,SMTC AGGLOMERATION CLERMONTOISE,OACT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5ef49ae03ca058b476bded7d/,4.0,5ef49ae03ca058b476bded7d,,,45.766041,3.129646,datagouv,63,DataGouv,DataGouv,Transport
200026615,SMTC DU GRAND NOUMEA,AGCT,NC,,,https://www.data.gouv.fr/fr/organizations/5e0441b78b4c41242daa4ee7/,1.0,5e0441b78b4c41242daa4ee7,,,-22.272871,-166.44361,datagouv,988,DataGouv,DataGouv,Transport
253800825,SMTC GRENOBLE,AGCT,ARA-84,http://data.metropolegrenoble.fr/ckan/dataset?organization=smtc,35.0,https://www.data.gouv.fr/fr/organizations/575fc7f0c751df0e1dac31a0/,36.0,575fc7f0c751df0e1dac31a0,,,45.188885,5.739176,ptf+datagouv,38,"Grenoble Métropole, DataGouv","CKAN, DataGouv",Transport
200006039,SMTC OISE MOBILITE,AGCT,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5e874ace3af8a02435889f1b/,1.0,5e874ace3af8a02435889f1b,,,49.43055,2.070515,datagouv,60,DataGouv,DataGouv,Transport
200024883,SMTC PAU BEARN MOBILITE,AGCT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5d23aa818b4c416697d58dd2/,17.0,5d23aa818b4c416697d58dd2,,,43.295754,-0.368567,datagouv,64,DataGouv,DataGouv,Transport
200046639,SMTC SIMOUV,AGCT,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5d9c9b688b4c410f098b6b1c/,1.0,5d9c9b688b4c410f098b6b1c,,,50.3714,3.5561,datagouv,59,DataGouv,DataGouv,Transport
200016632,SMTC TOUT'ENBUS,AGCT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/62c17768597236966d1d6ae1,1.0,62c17768597236966d1d6ae1,,,44.6149,4.3897,datagouv,07,DataGouv,DataGouv,Transport
200081263,SMTL FIBRE 64 PYR. ATL,AGCT,NAQ-75,https://lafibre64-data64.opendatasoft.com/explore/?sort=modified&refine.publisher=La+Fibre+64,3.0,,,,La Fibre 64,,43.292416,-0.37261,ptf,64,La Fibre64,OpenDataSoft,Télécom
520286873,SOCIETE DES TRANSPORTS URBAINS DE VIERZON,DSPT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/5bcf27078b4c4127749e259d/,1.0,5bcf27078b4c4127749e259d,,,47.2235,2.07637,datagouv,18,DataGouv,DataGouv,Transport
210206959,SOISSONS,COM,HDF-32,https://data.ville-soissons.fr/explore/?disjunctive.theme&sort=explore.popularity_score&refine.publisher=Ville+de+Soissons+,49.0,,,,Ville de Soissons,28309.0,49.3809,3.32216,ptf,02,Soissons,OpenDataSoft,
945551018,SOLEA,DSPT,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Sol%C3%A9a,1.0,,,,Soléa,,47.762868,7.336639,ptf,68,Mulhouse Alsace,OpenDataSoft,Transport
251702320,SOLURIS,AGCT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/58247d5888ee380f19c65bb3/,2.0,58247d5888ee380f19c65bb3,,,45.741535,-0.64312,datagouv,17,DataGouv,DataGouv,
228000014,SOMME,DEP,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5919a313c751df1c22411168,1.0,5919a313c751df1c22411168,,569662.0,,,datagouv,80,DataGouv,DataGouv,
216405274,SOURAIDE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e7b6f13661ad9e52e80b633,2.0,5e7b6f13661ad9e52e80b633,,1407.0,43.34153,-1.475305,datagouv,64,DataGouv,DataGouv,Equipements
211603741,SOYAUX,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5b39e30a88ee38056c569d48/,2.0,5b39e30a88ee38056c569d48,,9295.0,45.640266,0.19706,datagouv,16,DataGouv,DataGouv,
219400710,SUCY EN BRIE,COM,IDF-11,"https://sucy.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(sucy)",0.0,https://www.data.gouv.fr/fr/organizations/5fbfb484c85fcbc6f29361d8/,6.0,5fbfb484c85fcbc6f29361d8,,26264.0,48.7709,2.5236,datagouv,94,DataGouv,DataGouv,
231300021,SUD PROVENCE ALPES COTE D'AZUR,REG,PAC-93,https://trouver.datasud.fr/organization/region-sud,109.0,https://www.data.gouv.fr/fr/organizations/534fffa8a3a7292c64a780d2,108.0,534fffa8a3a7292c64a780d2,,5007977.0,,,ptf+datagouv,13,"Data Sud, DataGouv","CKAN, DataGouv","Environnement, Equipements, Administratif, Economie"
216405282,SUHESCUN,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/61bc7100fd68acd3e3e31ddf/,1.0,61bc7100fd68acd3e3e31ddf,,174.0,43.23439,-1.197947,datagouv,64,DataGouv,DataGouv,Equipements
219200730,SURESNES,COM,IDF-11,https://opendata.hauts-de-seine.fr/explore/?refine.publisher=Ville+de+Suresnes,25.0,,,,Ville de Suresnes,49113.0,48.870829,2.227021,ptf,92,Hauts-de-Seine,OpenDataSoft,
213403074,SUSSARGUES,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/sussargues,21.0,,,,,2768.0,43.711625,4.001118,ptf,34,Montpellier3M,DKAN,
200009884,SYBLE,AGCT,OCC-76,http://data.montpellier3m.fr/datasets/commune/syble,12.0,,,,,,43.716047,3.859195,ptf,34,Montpellier3M,DKAN,Environnement
257102582,SYDESL 71 SAONE ET LOIRE,AGCT,BFC-27,,,https://www.data.gouv.fr/fr/organizations/5a4e516bc751df60325980d9/,1.0,5a4e516bc751df60325980d9,,,46.293152,4.823487,datagouv,71,DataGouv,DataGouv,Energie
200042489,SYDEV,AGCT,PDL-52,,,https://www.data.gouv.fr/fr/organizations/54b7c236c751df406d5fa5a2/,1.0,54b7c236c751df406d5fa5a2,,,46.664303,-1.423451,datagouv,85,DataGouv,DataGouv,Energie
258302744,SYMIELEC VAR,AGCT,PAC-93,https://trouver.datasud.fr/organization/about/syndicat-mixte-de-lenergie-des-communes-du-var-symielecvar,1.0,,,,,,43.397052,6.139706,datagouv,83,Data Sud,CKAN,Energie
250700267,SYNDICAT DES EAUX DU BASSIN DE L'ARDECHE,AGCT,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5ab3c78ec751df61c594d38b/,2.0,5ab3c78ec751df61c594d38b,,,44.543458,4.291991,datagouv,07,DataGouv,DataGouv,Environnement
256401605,SYNDICAT DES MOBILITES PAYS BASQUE-ADOUR,AGCT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5b9fe153634f415dcb10db19/,4.0,5b9fe153634f415dcb10db19,,,43.4939,-1.48235,datagouv,64,DataGouv,DataGouv,Transport
258600600,SYNDICAT ENERGIES VIENNE,AGCT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/6374feb2cb83f6eb68dcefa8/,1.0,6374feb2cb83f6eb68dcefa8,,,46.570765,0.370199,datagouv,86,DataGouv,DataGouv,Energie
256900994,SYTRAL,AGCT,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=SYTRAL,34.0,,,,,,45.761904,4.859118,ptf,69,Métropole de Lyon,GeoNetwork,Transport
212106173,TALANT,COM,BFC-27,,,https://www.data.gouv.fr/fr/organizations/5b3ddb3488ee3819894581db/,3.0,5b3ddb3488ee3819894581db,,11439.0,47.336227,5.005154,datagouv,21,DataGouv,DataGouv,Administratif
213305220,TALENCE,COM,NAQ-75,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Talence,20.0,,,,Ville de Talence,42171.0,44.802614,-0.588054,ptf,33,Bordeaux Métropole,OpenDataSoft,"Education, Equipements, Social, Citoyenneté"
213503311,TALENSAC,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b1e91b3c751df2840ab5ca5/,6.0,5b1e91b3c751df2840ab5ca5,,2542.0,48.108377,-1.926135,datagouv,35,DataGouv,DataGouv,"Administratif, Citoyenneté, Social, Education"
216504407,TARBES,COM,OCC-76,https://opendata.ha-py.fr/pages/mairie-de-tarbes/,8.0,,,,,41518.0,43.232858,0.078102,ptf,65,Hautes-Pyrénées,OpenDataSoft,Administratif
200069300,TARBES LOURDES PYRENEES,CC,OCC-76,https://opendata.ha-py.fr/pages/tarbes-lourdes-pyrenees/,3.0,,,,,125000.0,43.232858,0.078102,ptf,65,Hautes-Pyrénées,OpenDataSoft,Administratif
200061257,TARN ET GARONNE NUMERIQUE,AGCT,OCC-76,https://data.82numerique.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Tarn+et+Garonne+Num%C3%A9rique,8.0,,,,Tarn et Garonne Numérique,,44.0084,1.35956,ptf,82,Tarn-et-Garonne,OpenDataSoft,Télécom
214003139,TARTAS,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/606d7f3644b7c6a93cf48e8d/,12.0,606d7f3644b7c6a93cf48e8d,,3236.0,43.832312,-0.809593,datagouv,40,DataGouv,DataGouv,"Administratif, Urbanisme, Education"
200067551,THONON AGGLOMERATION,CA,ARA-84,,,https://www.data.gouv.fr/fr/organizations/62022260def8ed25bb5ba4c1/,10.0,62022260def8ed25bb5ba4c1,,90531.0,,,datagouv,74,DataGouv,DataGouv,"Economie, Education, Administratif"
217402817,THONON-LES-BAINS,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/6221cdb09e28be1950f77ddc/,1.0,6221cdb09e28be1950f77ddc,,34895.0,46.37313,6.477945,datagouv,74,DataGouv,DataGouv,Environnement
213503345,THORIGNE FOUILLARD,COM,BRE-53,https://data.rennesmetropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Thorigné-Fouillard,6.0,,,,Ville de Tourigné-Fouillard,8381.0,48.1593,-1.58058,ptf,35,Rennes Métropole,OpenDataSoft,"Administratif, Citoyenneté"
790895197,TIGEO,OACT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/60a3c84131bef0b3b4ef4b98,101.0,60a3c84131bef0b3b4ef4b98,,,43.924562,2.173387,datagouv,81,DataGouv,DataGouv,Equipements
253100986,TISSEO,AGCT,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Tiss%C3%A9o,3.0,,,,Tisséo + Tisséo SMTC*,,43.584242,1.440217,ptf,31,Toulouse Métropole,OpenDataSoft,Transport
217704683,TORCY,COM,IDF-11,https://torcy-agglo-pvm.opendata.arcgis.com/,2.0,https://www.data.gouv.fr/fr/organizations/5d9f4f626f44411a93fed59a/,4.0,5d9f4f626f44411a93fed59a,,22568.0,48.8515,2.65265,datagouv,77,DataGouv,DataGouv,Equipements
248300543,TOULON PROVENCE MEDITERRANEE,MET,PAC-93,https://data.metropoletpm.fr/explore/?sort=title&refine.publisher=M%C3%A9tropole+Toulon+Provence+M%C3%A9diterran%C3%A9e,29.0,https://www.data.gouv.fr/fr/organizations/5b6c128d634f41593028881d/,30.0,5b6c128d634f41593028881d,Métropole Toulon Provence Méditerranée,431738.0,,,ptf+datagouv,83,"Métropole TPM, DataGouv","OpenDataSoft, DataGouv","Administratif, Transport, Equipements, Citoyenneté, Environnement, Education, Culture, Sport, Urbanisme"
213105554,TOULOUSE,COM,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Toulouse,238.0,https://www.data.gouv.fr/fr/organizations/534fff8aa3a7292c64a77ecd,49.0,534fff8aa3a7292c64a77ecd,Mairie de Toulouse + Ville de Toulouse*,479638.0,43.604268,1.441019,ptf+datagouv,31,"Toulouse Métropole, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Equipements, Transport, Urbanisme, Social, Education, Energie, Culture, Enfance, Environnement, Finance, Santé, Tourisme"
243100518,TOULOUSE METROPOLE,MET,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Toulouse+M%C3%A9tropole,247.0,https://www.data.gouv.fr/fr/organizations/534fffb3a3a7292c64a78129,650.0,534fffb3a3a7292c64a78129,Toulouse Métropole + Toulouse Metropole*,762956.0,,,ptf+datagouv,31,"Toulouse Métropole, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Equipements, Transport, Urbanisme, Social, Education, Energie, Culture, Enfance, Environnement, Finance, Santé, Tourisme"
215905993,TOURCOING,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Tourcoing,19.0,,,,Ville de Tourcoing,96809.0,50.722109,3.159731,ptf,59,Lille Métropole,OpenDataSoft,Transport
243700754,TOURS METROPOLE VAL DE LOIRE,MET,CVL-24,https://data.tours-metropole.fr/explore/?disjunctive.keyword&disjunctive.theme&sort=modified&refine.publisher=Tours+Métropole+Val+de+Loire,74.0,https://www.data.gouv.fr/fr/organizations/5cb6d4f78b4c4118e18f37d1/,75.0,5cb6d4f78b4c4118e18f37d1,Tours Métropole Val de Loire,299177.0,,,ptf+datagouv,37,"Tours Métropole, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Equipements, Environnement, Social, Education, Télécom, Urbanisme, Transport"
750177529,TRANS-LANDES,DSPT,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/637cd0d36557113135d14577/,3.0,637cd0d36557113135d14577,,,43.742722,-1.017209,datagouv,40,DataGouv,DataGouv,Transport
380089664,TRANSDEV LE HAVRE,DSPT,NOR-28,,,https://www.data.gouv.fr/fr/organizations/5cdd6a658b4c4129c70cbc44/,1.0,5cdd6a658b4c4129c70cbc44,,,49.5308,0.103522,datagouv,76,DataGouv,DataGouv,Transport
378493555,TRANSDEV MONT BLANC BUS,DSPT,ARA-84,,,https://www.data.gouv.fr/fr/organizations/614312ec19738ecab0bc9ddf/,2.0,614312ec19738ecab0bc9ddf,,,45.916256,6.861272,datagouv,74,DataGouv,DataGouv,Transport
552049447,TRANSILIEN,DSPT,IDF-11,https://data.sncf.com/explore/?refine.publisher=Transilien,0.0,,,,Transilien,,48.920875,2.354328,ptf,93,,,Transport
243400470,TRANSP'OR CA PAYS DE L'OR,CA,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5c0f9f618b4c41745fb43104/,1.0,5c0f9f618b4c41745fb43104,,44673.0,,,datagouv,34,DataGouv,DataGouv,Transport
780340360,TRANSPORTS EN COMMUN DE L'AGGLOMERATION TROYENNE,DSPT,GES-44,,,https://www.data.gouv.fr/fr/organizations/5c0932458b4c4175cacf2f77/,1.0,5c0932458b4c4175cacf2f77,,,48.3066,4.08735,datagouv,10,DataGouv,DataGouv,Transport
212203459,TREBRY,COM,BRE-53,https://data-catalogue.megalis.bretagne.bzh/fr/organizations/commune-de-trebry/,2.0,,,,,836.0,48.355435,-2.552956,ptf,22,Mégalis Bretagne,,"Citoyenneté, Administratif"
212203608,TREGUEUX,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,1.0,,,,,8584.0,48.490113,-2.739271,ptf,22,Dat'Armor,Hop'n Data,Citoyenneté
214402109,TRIGNAC,COM,PDL-52,https://data.agglo-carene.fr/explore/?disjunctive.publisher&disjunctive.gestionnaire&disjunctive.theme&disjunctive.keyword&disjunctive.license&disjunctive.features&disjunctive.diffuseur&disjunctive.dcat.spatial&source=shared&sort=modified&geonav=world%2Fworld_fr%2Ffr_40_52%2Ffr_60_44%2Ffr_72_244400644&refine.publisher=Trignac,0.0,,,,Trignac,7868.0,47.317694,-2.189493,ptf,44,,,
213805179,TULLINS,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5c61a7448b4c410deeac953d/,1.0,5c61a7448b4c410deeac953d,,7655.0,45.2973,5.48315,datagouv,38,DataGouv,DataGouv,Administratif
200071959,UBAYE-SERRE-PONÇON,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-dubaye-serre-poncon-04033/,1.0,,,754.0,44.445273,6.323572,datagouv,04,DataGouv,DataGouv,Equipements
216405399,UHART-MIXE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/6141af60c88561c012cd86b0,2.0,6141af60c88561c012cd86b0,,210.0,43.278733,-1.021664,datagouv,64,DataGouv,DataGouv,Equipements
216405431,UREPEL,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/61446c4d1aee325437521b9c/,3.0,61446c4d1aee325437521b9c,,280.0,43.070084,-1.416307,datagouv,64,DataGouv,DataGouv,Equipements
200045979,USEDA,AGCT,GES-44,,,https://www.data.gouv.fr/fr/organizations/576cfdce88ee386c6bab6512/,2.0,576cfdce88ee386c6bab6512,,,49.578435,3.655266,datagouv,02,DataGouv,DataGouv,Energie
200066207,VAL D'ERDRE-AUXENCE,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/636b5af738153d9779fe587f/,1.0,636b5af738153d9779fe587f,,1921.0,47.520271,-0.885553,datagouv,49,DataGouv,DataGouv,Environnement
200058618,VAL D'ORONAYE,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-val-doronaye-04120/,1.0,,,119.0,44.428867,6.874314,datagouv,04,DataGouv,DataGouv,Equipements
200072064,VAL DE CHER CONTROIS,CC,CVL-24,https://data.val2c.fr/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&sort=modified&refine.publisher=Communaut%C3%A9+de+communes+Val+de+Cher+Controis,25.0,,,,Communauté de communes Val de Cher Controis,47968.0,,,ptf,41,Val-de-Cher Controis,OpenDataSoft,"Transport, Environnement, Administratif, Enfance, Culture, Tourisme, Social"
200083830,VAL-DE-LIVENNE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/60bf3a6b5f792de65b2074a4/,3.0,60bf3a6b5f792de65b2074a4,,1786.0,45.274266,-0.545366,datagouv,33,DataGouv,DataGouv,"Administratif, Citoyenneté"
210402301,VALENSOLE,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60d1d6391d71478d0407de85/,2.0,60d1d6391d71478d0407de85,,3169.0,43.837928,5.983987,datagouv,04,DataGouv,DataGouv,Equipements
200064657,VALLOUISE-PELVOUX,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/6001c52881f2fd0386c2ac04/,1.0,6001c52881f2fd0386c2ac04,,1178.0,44.86484,6.440813,datagouv,05,DataGouv,DataGouv,Equipements
219200755,VANVES,COM,IDF-11,https://vanves-seineouest.opendatasoft.com/explore/?sort=records_count&refine.publisher=Vanves,3.0,https://www.data.gouv.fr/fr/organizations/54884a24c751df7226a3fc16,3.0,54884a24c751df7226a3fc16,Vanves,28139.0,48.819941,2.287702,ptf+datagouv,92,"Vanves, DataGouv","OpenDataSoft, DataGouv","Economie, Santé, Administratif"
228300018,VAR,DEP,PAC-93,https://trouver.datasud.fr/organization/conseil-departemental-du-var,8.0,,,,,1076000.0,,,ptf,83,Data Sud,CKAN,"Environnement, Education, Transport"
219106317,VARENNES JARCY,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5c2f5acc634f4124ff9f6ba2/,1.0,5c2f5acc634f4124ff9f6ba2,,2315.0,48.6773,2.55858,datagouv,91,DataGouv,DataGouv,Administratif
210501771,VARS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/617671036c017474a0a5192d/,1.0,617671036c017474a0a5192d,,573.0,44.593826,6.689913,datagouv,05,DataGouv,DataGouv,Equipements
228400016,VAUCLUSE,DEP,PAC-93,https://trouver.datasud.fr/organization/conseil-departemental-de-vaucluse,34.0,,,,,563751.0,,,ptf,84,Data Sud,CKAN,"Urbanisme, Transport, Environnement, Administratif, Citoyenneté"
216902569,VAULX EN VELIN,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Vaulx-en-Velin,6.0,,,,,49658.0,45.778426,4.920615,ptf,69,Métropole de Lyon,GeoNetwork,"Transport, Environnement, Equipements"
534275698,VECTALIA PERPIGNAN MEDITERRANEE,DSPT,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5c18fad8634f4130048f1ea1/,1.0,5c18fad8634f4130048f1ea1,,,42.7167,2.89577,datagouv,66,DataGouv,DataGouv,Transport
213403272,VENDARGUES,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/vendargues,24.0,,,,,6247.0,43.657022,3.969179,ptf,34,Montpellier3M,DKAN,"Environnement, Equipements, Urbanisme"
216902593,VENISSIEUX,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/612de507e2b29cf3682caad1/,1.0,612de507e2b29cf3682caad1,,66765.0,45.697711,4.885597,datagouv,69,DataGouv,DataGouv,Environnement
212603674,VENTEROL,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/60a36e4bbc7ab13f15820a3f,1.0,60a36e4bbc7ab13f15820a3f,,234.0,44.44411,6.099417,datagouv,04,DataGouv,DataGouv,Equipements
228600011,VIENNE,DEP,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/59bfe09988ee3809d96507cb/,1.0,59bfe09988ee3809d96507cb,,437368.0,,,datagouv,86,DataGouv,DataGouv,Environnement
219200771,VILLE D'AVRAY,COM,IDF-11,https://villedavray-seineouest.opendatasoft.com/explore/?sort=records_count&refine.publisher=Mairie+de+Ville-d%27Avray,19.0,https://www.data.gouv.fr/fr/organizations/548b19c6c751df1e6e4120e7,19.0,548b19c6c751df1e6e4120e7,Mairie de Ville-d'Avray,11703.0,48.82756,2.18895,ptf+datagouv,92,"Ville d'Avray, DataGouv","OpenDataSoft, DataGouv","Santé, Education, Economie, Citoyenneté"
212603740,VILLEBOIS LES PINS,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/607419e9cbc32a2016161e13/,1.0,607419e9cbc32a2016161e13,,22.0,44.316303,5.609982,datagouv,26,DataGouv,DataGouv,Equipements
210601597,VILLEFRANCHE SUR MER,COM,PAC-93,https://opendata.sictiam.fr/fr/dataset?_organization_limit=0&organization=mairie-de-villefranche-sur-mer,1.0,,,,,5443.0,43.7038,7.31108,ptf,06,SICTIAM,CKAN,Santé
219300779,VILLEMOMBLE,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fffbaa3a7292c64a78162,10.0,534fffbaa3a7292c64a78162,,30046.0,48.89031,2.510404,datagouv,93,DataGouv,DataGouv,"Administratif, Culture, Citoyenneté, Sport"
215900093,VILLENEUVE D'ASCQ,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Villeneuve+d%27Ascq,7.0,,,,Ville de Villeneuve d'Ascq,62699.0,50.618944,3.13119,ptf,59,Lille Métropole,OpenDataSoft,"Equipements, Santé, Administratif"
213403371,VILLENEUVE LES MAGUELONE,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/villeneuve-les-maguelone,26.0,,,,,9744.0,43.53196,3.860712,ptf,34,Montpellier3M,DKAN,"Environnement, Equipements, Urbanisme, Administratif"
210601613,VILLENEUVE LOUBET,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/mairie-de-villeneuve-loubet,2.0,,,,,14266.0,43.6579,7.12146,ptf,06,SICTIAM,CKAN,Administratif
216902668,VILLEURBANNE,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Villeurbanne,4.0,,,,,147712.0,45.773312,4.886899,ptf,69,Métropole de Lyon,GeoNetwork,Environnement
219506805,VILLIERS LE BEL,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5965d3a888ee3839fc58d95e/,3.0,5965d3a888ee3839fc58d95e,,27564.0,49.008456,2.389003,datagouv,95,DataGouv,DataGouv,"Equipements, Administratif"
219400801,VINCENNES,COM,IDF-11,https://data.vincennes.fr/explore/?stage_theme=true&disjunctive.keyword&sort=explore.popularity_score&refine.publisher=Ville+de+Vincennes,32.0,,,,,49461.0,48.8479,2.43968,ptf,94,Vincennes,OpenDataSoft,"Social, Equipements"
450655147,VITALIS,DSPT,NAQ-75,https://data.grandpoitiers.fr/explore/?refine.publisher=R%C3%A9gie+des+transports+Grand+Poitiers+(VITALIS),2.0,,,,Régie des transports Grand Poitiers (VITALIS),,46.582109,0.380337,ptf,86,Grand Poitiers,OpenDataSoft,Transport
211301171,VITROLLES,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/61dec2e5b3906c86d410b523/,2.0,61dec2e5b3906c86d410b523,,34089.0,43.427619,5.267857,datagouv,13,DataGouv,DataGouv,Equipements
215906363,WAMBRECHIES,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5bd875ac634f41794e19695f/,5.0,5bd875ac634f41794e19695f,,10162.0,50.6875,3.05354,datagouv,59,DataGouv,DataGouv,Administratif
216803759,WITTELSHEIM,COM,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Wittelsheim,7.0,,,,Ville de Wittelsheim,10513.0,47.804434,7.236899,ptf,68,Mulhouse Alsace,OpenDataSoft,"Education, Culture"
212203897,YFFINIAC,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,8.0,,,,,5093.0,48.484065,-2.677555,ptf,22,Dat'Armor,Hop'n Data,"Equipements, Administratif"
